date_N,rolling_mean,rolling_std
2020-10-03 00:00:00+02:00,35.894444444444446,18.68578606330458
2020-10-04 00:00:00+02:00,34.82505555555555,19.272534356576553
2020-10-05 00:00:00+02:00,35.19986111111111,19.66421425770419
2020-10-06 00:00:00+02:00,35.23683333333334,19.747644805258712
2020-10-07 00:00:00+02:00,34.84811111111111,19.738102693953163
2020-10-08 00:00:00+02:00,34.98236111111111,19.944564688668
2020-10-09 00:00:00+02:00,34.684875,19.929023599402043
2020-10-10 00:00:00+02:00,34.10256944444444,19.687594554477375
2020-10-11 00:00:00+02:00,33.314083333333336,19.43380310675024
2020-10-12 00:00:00+02:00,34.03963888888889,19.876728332794958
2020-10-13 00:00:00+02:00,34.87793055555556,20.246170448395734
2020-10-14 00:00:00+02:00,34.666555555555554,20.182020491602824
2020-10-15 00:00:00+02:00,33.672013888888884,18.35234762621424
2020-10-16 00:00:00+02:00,33.51833333333333,18.225999777023123
2020-10-17 00:00:00+02:00,32.850097222222225,18.022105777421455
2020-10-18 00:00:00+02:00,32.39611111111111,18.04833503049234
2020-10-19 00:00:00+02:00,32.73013888888889,18.229623127446285
2020-10-20 00:00:00+02:00,33.79566666666667,19.74558486520435
2020-10-21 00:00:00+02:00,34.17988888888889,19.743966406100363
2020-10-22 00:00:00+02:00,34.40463888888889,19.8693534786116
2020-10-23 00:00:00+02:00,34.45243055555556,20.025796522266553
2020-10-24 00:00:00+02:00,33.88388888888889,20.017314845345304
2020-10-25 00:00:00+02:00,33.20151388888889,20.092811592137597
2020-10-26 00:00:00+01:00,33.19645833333333,20.159902141072614
2020-10-27 00:00:00+01:00,33.347972222222225,20.179218438788517
2020-10-28 00:00:00+01:00,32.80226388888889,20.2320849447066
2020-10-29 00:00:00+01:00,31.800125,19.68680336034851
2020-10-30 00:00:00+01:00,31.694763888888893,19.91666070199986
2020-10-31 00:00:00+01:00,30.935138888888886,20.046067937582034
2020-11-01 00:00:00+01:00,30.078041666666664,20.264712587916588
2020-11-02 00:00:00+01:00,29.594236111111115,20.617107159383593
2020-11-03 00:00:00+01:00,29.74873611111111,20.605117346140258
2020-11-04 00:00:00+01:00,28.672430555555557,20.571307395607494
2020-11-05 00:00:00+01:00,27.757361111111116,20.962319256980837
2020-11-06 00:00:00+01:00,27.352347222222225,20.979432100421207
2020-11-07 00:00:00+01:00,26.149680555555555,20.87101071378487
2020-11-08 00:00:00+01:00,25.709055555555555,20.763218862239334
2020-11-09 00:00:00+01:00,26.413708333333332,21.826671993007462
2020-11-10 00:00:00+01:00,27.664180555555554,23.414798831818594
2020-11-11 00:00:00+01:00,27.58470833333333,23.428902111640177
2020-11-12 00:00:00+01:00,27.586777777777776,23.535830499053475
2020-11-13 00:00:00+01:00,27.670444444444446,23.829375113504565
2020-11-14 00:00:00+01:00,26.75294444444444,23.939889459072873
2020-11-15 00:00:00+01:00,25.469652777777775,23.936363582387717
2020-11-16 00:00:00+01:00,25.277694444444442,24.14250803582299
2020-11-17 00:00:00+01:00,24.934055555555556,24.29613077129532
2020-11-18 00:00:00+01:00,24.631791666666672,24.44688048590261
2020-11-19 00:00:00+01:00,23.573624999999996,23.08647761037733
2020-11-20 00:00:00+01:00,24.13415277777778,25.331749419010404
2020-11-21 00:00:00+01:00,23.236375,25.152894325717526
2020-11-22 00:00:00+01:00,22.152208333333334,25.072507071147825
2020-11-23 00:00:00+01:00,22.356819444444444,25.29992865070807
2020-11-24 00:00:00+01:00,23.019527777777775,25.681753479996225
2020-11-25 00:00:00+01:00,23.000027777777778,25.772042107297523
2020-11-26 00:00:00+01:00,23.77227777777778,26.406535796539437
2020-11-27 00:00:00+01:00,24.911319444444448,27.413276938349636
2020-11-28 00:00:00+01:00,25.61563888888889,27.5253086652193
2020-11-29 00:00:00+01:00,25.375111111111114,27.163670145754665
2020-11-30 00:00:00+01:00,27.623750000000005,31.07004656302235
2020-12-01 00:00:00+01:00,29.639166666666668,32.33498350725524
2020-12-02 00:00:00+01:00,31.452027777777776,33.0414394982431
2020-12-03 00:00:00+01:00,32.13738888888889,32.953175438428055
2020-12-04 00:00:00+01:00,32.876958333333334,32.73470171391029
2020-12-05 00:00:00+01:00,33.429569444444446,32.3652424782617
2020-12-06 00:00:00+01:00,33.271486111111116,32.21210964316419
2020-12-07 00:00:00+01:00,34.28740277777778,31.959655549049707
2020-12-08 00:00:00+01:00,35.045902777777776,32.14256429592478
2020-12-09 00:00:00+01:00,35.275263888888894,32.176261616495495
2020-12-10 00:00:00+01:00,35.29566666666667,32.24209480540762
2020-12-11 00:00:00+01:00,35.64451388888889,32.44438788002335
2020-12-12 00:00:00+01:00,35.679625,32.29753373548277
2020-12-13 00:00:00+01:00,36.097791666666666,32.23709372672128
2020-12-14 00:00:00+01:00,39.36469444444444,36.151130948992574
2020-12-15 00:00:00+01:00,40.957625,35.77162866046089
2020-12-16 00:00:00+01:00,42.31030555555555,35.670170528793925
2020-12-17 00:00:00+01:00,43.76602777777778,35.522028865005645
2020-12-18 00:00:00+01:00,44.26656944444444,35.3606520281919
2020-12-19 00:00:00+01:00,44.20609722222222,35.22461472495944
2020-12-20 00:00:00+01:00,42.92538888888889,34.201153090613104
2020-12-21 00:00:00+01:00,43.71791666666667,33.927347740750925
2020-12-22 00:00:00+01:00,44.336124999999996,33.40314207586889
2020-12-23 00:00:00+01:00,44.22881944444445,33.28347212901897
2020-12-24 00:00:00+01:00,43.70655555555556,33.30561167319973
2020-12-25 00:00:00+01:00,43.63186111111111,33.22409580845573
2020-12-26 00:00:00+01:00,43.22172222222222,32.9891597794597
2020-12-27 00:00:00+01:00,41.477986111111115,33.10256298099582
2020-12-28 00:00:00+01:00,40.899902777777775,33.31701043839957
2020-12-29 00:00:00+01:00,40.93270833333333,33.33825705306489
2020-12-30 00:00:00+01:00,39.39859722222222,30.428555710371562
2020-12-31 00:00:00+01:00,38.363055555555555,29.30463506460216
2021-01-01 00:00:00+01:00,37.29505555555556,28.37039494464974
2021-01-02 00:00:00+01:00,37.280791666666666,28.21493639813803
2021-01-03 00:00:00+01:00,37.12555555555555,28.117986447478938
2021-01-04 00:00:00+01:00,37.914861111111115,28.075609046759233
2021-01-05 00:00:00+01:00,38.864888888888885,28.03059743346912
2021-01-06 00:00:00+01:00,39.076249999999995,27.84726405847475
2021-01-07 00:00:00+01:00,39.78129166666667,28.138213235514314
2021-01-08 00:00:00+01:00,40.54558333333333,28.654324981268132
2021-01-09 00:00:00+01:00,40.28608333333333,27.932225086240933
2021-01-10 00:00:00+01:00,39.77458333333333,27.484503345803915
2021-01-11 00:00:00+01:00,39.58963888888889,27.290585050793958
2021-01-12 00:00:00+01:00,39.3135,27.18642351645639
2021-01-13 00:00:00+01:00,37.435319444444445,21.337635804040712
