"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"28/01/2021 18:00:00 - 28/01/2021 19:00:00","BZN|FI","386.04","386.48","272.92","269.30"
"28/01/2021 19:00:00 - 28/01/2021 20:00:00","BZN|FI","366.51","379.69","284.42","286.18"
"28/01/2021 20:00:00 - 28/01/2021 21:00:00","BZN|FI","342.40","356.14","276.66","277.62"
"28/01/2021 21:00:00 - 28/01/2021 22:00:00","BZN|FI","343.74","334.27","266.76","263.68"
"28/01/2021 22:00:00 - 28/01/2021 23:00:00","BZN|FI","323.71","315.26","269.98","247.97"
"28/01/2021 23:00:00 - 29/01/2021 00:00:00","BZN|FI","290.95","293.37","244.51","240.84"
"29/01/2021 00:00:00 - 29/01/2021 01:00:00","BZN|FI","345.64","254.24","253.55","257.09"
"29/01/2021 01:00:00 - 29/01/2021 02:00:00","BZN|FI","335.09","257.99","257.13","272.76"
"29/01/2021 02:00:00 - 29/01/2021 03:00:00","BZN|FI","337.52","264.89","263.25","291.13"
"29/01/2021 03:00:00 - 29/01/2021 04:00:00","BZN|FI","352.12","272.16","269.95","288.33"
"29/01/2021 04:00:00 - 29/01/2021 05:00:00","BZN|FI","366.07","298.86","297.51","302.17"
"29/01/2021 05:00:00 - 29/01/2021 06:00:00","BZN|FI","384.63","286.19","285.60","295.09"
"29/01/2021 06:00:00 - 29/01/2021 07:00:00","BZN|FI","410.54","330.69","288.49","293.16"
"29/01/2021 07:00:00 - 29/01/2021 08:00:00","BZN|FI","439.47","380.12","299.45","299.59"
"29/01/2021 08:00:00 - 29/01/2021 09:00:00","BZN|FI","461.72","413.23","351.62","299.49"
"29/01/2021 09:00:00 - 29/01/2021 10:00:00","BZN|FI","469.43","419.08","397.68","322.09"
"29/01/2021 10:00:00 - 29/01/2021 11:00:00","BZN|FI","484.53","429.93","424.43","364.72"
"29/01/2021 11:00:00 - 29/01/2021 12:00:00","BZN|FI","527.07","474.25","469.96","405.76"
"29/01/2021 12:00:00 - 29/01/2021 13:00:00","BZN|FI","578.83","527.59","529.00","428.71"
"29/01/2021 13:00:00 - 29/01/2021 14:00:00","BZN|FI","633.26","606.65","607.53","459.43"
"29/01/2021 14:00:00 - 29/01/2021 15:00:00","BZN|FI","701.19","709.71","711.06","547.36"
"29/01/2021 15:00:00 - 29/01/2021 16:00:00","BZN|FI","771.09","798.92","807.17","624.74"
"29/01/2021 16:00:00 - 29/01/2021 17:00:00","BZN|FI","821.74","847.66","854.54","725.72"
"29/01/2021 17:00:00 - 29/01/2021 18:00:00","BZN|FI","866.19","875.48","882.82","753.52"
"29/01/2021 18:00:00 - 29/01/2021 19:00:00","BZN|FI","907.74","897.98","911.79","781.35"
"29/01/2021 19:00:00 - 29/01/2021 20:00:00","BZN|FI","957.74","928.09","933.95","749.22"
"29/01/2021 20:00:00 - 29/01/2021 21:00:00","BZN|FI","1023.27","967.65","970.29","798.56"
"29/01/2021 21:00:00 - 29/01/2021 22:00:00","BZN|FI","1079.00","1012.66","1021.33","882.19"
"29/01/2021 22:00:00 - 29/01/2021 23:00:00","BZN|FI","1149.43","1074.99","1068.33","976.61"
"29/01/2021 23:00:00 - 30/01/2021 00:00:00","BZN|FI","1210.69","1135.94","1115.41","1068.80"
"30/01/2021 00:00:00 - 30/01/2021 01:00:00","BZN|FI","1121.05","1159.55","1148.84","1109.20"
"30/01/2021 01:00:00 - 30/01/2021 02:00:00","BZN|FI","1145.34","1175.61","1166.75","1106.40"
"30/01/2021 02:00:00 - 30/01/2021 03:00:00","BZN|FI","1154.50","1161.95","1179.06","1109.10"
"30/01/2021 03:00:00 - 30/01/2021 04:00:00","BZN|FI","1161.56","1170.14","1215.49","1073.80"
"30/01/2021 04:00:00 - 30/01/2021 05:00:00","BZN|FI","1158.03","1177.60","1229.78","1055.60"
"30/01/2021 05:00:00 - 30/01/2021 06:00:00","BZN|FI","1152.80","1174.53","1226.68","1018.70"
"30/01/2021 06:00:00 - 30/01/2021 07:00:00","BZN|FI","1146.37","1159.08","1220.25","1020.70"
"30/01/2021 07:00:00 - 30/01/2021 08:00:00","BZN|FI","1123.61","1135.25","1199.67","1031.60"
"30/01/2021 08:00:00 - 30/01/2021 09:00:00","BZN|FI","1082.81","1090.67","1179.95","1012.10"
"30/01/2021 09:00:00 - 30/01/2021 10:00:00","BZN|FI","1028.75","1037.08","1151.15","982.87"
"30/01/2021 10:00:00 - 30/01/2021 11:00:00","BZN|FI","971.76","988.75","1096.49","916.45"
"30/01/2021 11:00:00 - 30/01/2021 12:00:00","BZN|FI","901.91","934.81","1026.32","826.29"
"30/01/2021 12:00:00 - 30/01/2021 13:00:00","BZN|FI","839.27","877.43","962.33","766.37"
"30/01/2021 13:00:00 - 30/01/2021 14:00:00","BZN|FI","795.47","833.37","906.10","702.61"
"30/01/2021 14:00:00 - 30/01/2021 15:00:00","BZN|FI","753.05","801.92","871.66","701.61"
"30/01/2021 15:00:00 - 30/01/2021 16:00:00","BZN|FI","701.46","764.18","842.86","689.23"
"30/01/2021 16:00:00 - 30/01/2021 17:00:00","BZN|FI","642.96","715.02","789.16","643.47"
"30/01/2021 17:00:00 - 30/01/2021 18:00:00","BZN|FI","579.77","646.16","725.23","610.32"
"30/01/2021 18:00:00 - 30/01/2021 19:00:00","BZN|FI","519.05","580.07","642.26","555.51"
"30/01/2021 19:00:00 - 30/01/2021 20:00:00","BZN|FI","468.20","520.59","558.54","451.41"
"30/01/2021 20:00:00 - 30/01/2021 21:00:00","BZN|FI","426.20","472.35","495.56","357.01"
"30/01/2021 21:00:00 - 30/01/2021 22:00:00","BZN|FI","386.30","430.94","439.50","309.70"
"30/01/2021 22:00:00 - 30/01/2021 23:00:00","BZN|FI","339.37","394.53","398.93","290.85"
"30/01/2021 23:00:00 - 31/01/2021 00:00:00","BZN|FI","301.35","353.94","383.04","293.43"
"31/01/2021 00:00:00 - 31/01/2021 01:00:00","BZN|FI","348.84","354.29","352.79","288.29"
"31/01/2021 01:00:00 - 31/01/2021 02:00:00","BZN|FI","317.73","317.41","318.08","281.24"
"31/01/2021 02:00:00 - 31/01/2021 03:00:00","BZN|FI","294.32","284.49","290.70","263.26"
"31/01/2021 03:00:00 - 31/01/2021 04:00:00","BZN|FI","276.63","259.82","266.09","225.74"
"31/01/2021 04:00:00 - 31/01/2021 05:00:00","BZN|FI","261.82","238.70","245.35","188.49"
"31/01/2021 05:00:00 - 31/01/2021 06:00:00","BZN|FI","247.39","223.71","232.25","175.52"
"31/01/2021 06:00:00 - 31/01/2021 07:00:00","BZN|FI","231.01","208.23","224.49","191.28"
"31/01/2021 07:00:00 - 31/01/2021 08:00:00","BZN|FI","213.24","193.84","206.81","197.28"
"31/01/2021 08:00:00 - 31/01/2021 09:00:00","BZN|FI","192.84","172.63","171.42","180.70"
"31/01/2021 09:00:00 - 31/01/2021 10:00:00","BZN|FI","170.00","154.44","143.06","154.15"
"31/01/2021 10:00:00 - 31/01/2021 11:00:00","BZN|FI","149.08","138.64","122.47","127.55"
"31/01/2021 11:00:00 - 31/01/2021 12:00:00","BZN|FI","129.44","127.78","106.50","94.49"
"31/01/2021 12:00:00 - 31/01/2021 13:00:00","BZN|FI","118.13","116.98","94.95","64.40"
"31/01/2021 13:00:00 - 31/01/2021 14:00:00","BZN|FI","118.12","115.71","97.41","62.67"
"31/01/2021 14:00:00 - 31/01/2021 15:00:00","BZN|FI","127.63","124.95","107.14","75.93"
"31/01/2021 15:00:00 - 31/01/2021 16:00:00","BZN|FI","142.23","136.48","122.81","96.92"
"31/01/2021 16:00:00 - 31/01/2021 17:00:00","BZN|FI","146.56","138.25","132.42","107.47"
"31/01/2021 17:00:00 - 31/01/2021 18:00:00","BZN|FI","142.20","130.75","133.87","118.59"
"31/01/2021 18:00:00 - 31/01/2021 19:00:00","BZN|FI","138.62","126.09","135.65","116.24"
"31/01/2021 19:00:00 - 31/01/2021 20:00:00","BZN|FI","135.05","119.28","136.18","113.87"
"31/01/2021 20:00:00 - 31/01/2021 21:00:00","BZN|FI","130.00","115.75","139.23","114.78"
"31/01/2021 21:00:00 - 31/01/2021 22:00:00","BZN|FI","138.31","122.05","142.98","114.97"
"31/01/2021 22:00:00 - 31/01/2021 23:00:00","BZN|FI","141.69","130.96","145.04","118.39"
"31/01/2021 23:00:00 - 01/02/2021 00:00:00","BZN|FI","148.84","135.84","157.12","134.45"
"01/02/2021 00:00:00 - 01/02/2021 01:00:00","BZN|FI","157.09","160.95","165.75","145.71"
"01/02/2021 01:00:00 - 01/02/2021 02:00:00","BZN|FI","164.79","168.27","174.66","176.32"
"01/02/2021 02:00:00 - 01/02/2021 03:00:00","BZN|FI","171.80","176.89","182.40","189.50"
"01/02/2021 03:00:00 - 01/02/2021 04:00:00","BZN|FI","187.61","186.60","193.90","208.33"
"01/02/2021 04:00:00 - 01/02/2021 05:00:00","BZN|FI","203.73","190.84","198.12","235.00"
"01/02/2021 05:00:00 - 01/02/2021 06:00:00","BZN|FI","211.39","185.97","192.64","215.94"
"01/02/2021 06:00:00 - 01/02/2021 07:00:00","BZN|FI","215.04","184.44","199.43","215.58"
"01/02/2021 07:00:00 - 01/02/2021 08:00:00","BZN|FI","208.75","180.35","200.94","210.19"
"01/02/2021 08:00:00 - 01/02/2021 09:00:00","BZN|FI","196.48","173.78","184.43","196.50"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|FI","179.32","170.29","178.14","187.73"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|FI","170.46","164.98","179.85","156.90"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|FI","161.09","165.33","182.69","139.47"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|FI","161.81","168.13","186.72","141.42"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|FI","178.53","178.07","189.94","134.83"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|FI","184.47","193.89","198.79","134.53"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|FI","187.93","209.81","222.29","154.72"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|FI","179.94","208.87","231.95","174.73"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|FI","165.41","194.13","215.05","167.43"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|FI","153.36","177.40","215.25","169.36"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|FI","138.60","160.24","205.04","147.04"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|FI","122.36","141.85","179.76","127.02"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|FI","122.33","132.13","157.85","104.06"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|FI","119.99","121.28","139.50","96.91"
"01/02/2021 23:00:00 - 02/02/2021 00:00:00","BZN|FI","114.51","104.16","118.83","92.49"
"02/02/2021 00:00:00 - 02/02/2021 01:00:00","BZN|FI","106.66","107.89","108.75","89.33"
"02/02/2021 01:00:00 - 02/02/2021 02:00:00","BZN|FI","92.23","98.85","100.96","85.09"
"02/02/2021 02:00:00 - 02/02/2021 03:00:00","BZN|FI","79.77","85.77","90.32","84.28"
"02/02/2021 03:00:00 - 02/02/2021 04:00:00","BZN|FI","70.23","77.19","87.22","70.18"
"02/02/2021 04:00:00 - 02/02/2021 05:00:00","BZN|FI","65.44","74.71","85.88","51.25"
"02/02/2021 05:00:00 - 02/02/2021 06:00:00","BZN|FI","65.05","74.48","78.56","45.53"
"02/02/2021 06:00:00 - 02/02/2021 07:00:00","BZN|FI","69.07","77.75","78.04","39.51"
"02/02/2021 07:00:00 - 02/02/2021 08:00:00","BZN|FI","72.40","79.40","78.79","47.19"
"02/02/2021 08:00:00 - 02/02/2021 09:00:00","BZN|FI","73.34","81.13","76.05","42.26"
"02/02/2021 09:00:00 - 02/02/2021 10:00:00","BZN|FI","78.01","85.25","59.35","50.21"
"02/02/2021 10:00:00 - 02/02/2021 11:00:00","BZN|FI","84.97","90.43","60.51","52.25"
"02/02/2021 11:00:00 - 02/02/2021 12:00:00","BZN|FI","87.55","99.37","60.32","52.58"
"02/02/2021 12:00:00 - 02/02/2021 13:00:00","BZN|FI","98.87","106.13","75.88","64.19"
"02/02/2021 13:00:00 - 02/02/2021 14:00:00","BZN|FI","125.75","124.65","99.72","89.31"
"02/02/2021 14:00:00 - 02/02/2021 15:00:00","BZN|FI","165.40","162.07","119.77","111.02"
"02/02/2021 15:00:00 - 02/02/2021 16:00:00","BZN|FI","211.83","213.42","169.13","162.16"
"02/02/2021 16:00:00 - 02/02/2021 17:00:00","BZN|FI","252.10","267.28","241.94","241.31"
"02/02/2021 17:00:00 - 02/02/2021 18:00:00","BZN|FI","284.06","313.03","326.07","330.72"
"02/02/2021 18:00:00 - 02/02/2021 19:00:00","BZN|FI","323.05","355.80","368.90","379.21"
"02/02/2021 19:00:00 - 02/02/2021 20:00:00","BZN|FI","365.36","383.25","421.89","433.85"
"02/02/2021 20:00:00 - 02/02/2021 21:00:00","BZN|FI","408.83","409.01","482.55","498.86"
"02/02/2021 21:00:00 - 02/02/2021 22:00:00","BZN|FI","461.84","440.41","552.32","570.28"
"02/02/2021 22:00:00 - 02/02/2021 23:00:00","BZN|FI","502.21","469.63","575.92","638.67"
"02/02/2021 23:00:00 - 03/02/2021 00:00:00","BZN|FI","535.09","497.64","623.65","635.64"
"03/02/2021 00:00:00 - 03/02/2021 01:00:00","BZN|FI","569.02","679.46","680.80","684.50"
"03/02/2021 01:00:00 - 03/02/2021 02:00:00","BZN|FI","616.56","678.66","679.68","691.61"
"03/02/2021 02:00:00 - 03/02/2021 03:00:00","BZN|FI","661.96","640.87","638.93","656.69"
"03/02/2021 03:00:00 - 03/02/2021 04:00:00","BZN|FI","708.56","635.13","632.12","651.12"
"03/02/2021 04:00:00 - 03/02/2021 05:00:00","BZN|FI","754.47","627.75","627.35","639.65"
"03/02/2021 05:00:00 - 03/02/2021 06:00:00","BZN|FI","797.86","656.68","656.13","669.70"
"03/02/2021 06:00:00 - 03/02/2021 07:00:00","BZN|FI","836.40","699.27","725.78","749.67"
"03/02/2021 07:00:00 - 03/02/2021 08:00:00","BZN|FI","874.12","738.54","749.65","807.74"
"03/02/2021 08:00:00 - 03/02/2021 09:00:00","BZN|FI","901.06","766.40","787.79","831.88"
"03/02/2021 09:00:00 - 03/02/2021 10:00:00","BZN|FI","907.29","781.47","811.12","797.24"
"03/02/2021 10:00:00 - 03/02/2021 11:00:00","BZN|FI","909.25","792.28","826.63","807.28"
"03/02/2021 11:00:00 - 03/02/2021 12:00:00","BZN|FI","919.96","812.71","856.37","808.83"
"03/02/2021 12:00:00 - 03/02/2021 13:00:00","BZN|FI","952.14","848.66","886.61","851.76"
"03/02/2021 13:00:00 - 03/02/2021 14:00:00","BZN|FI","1021.53","927.64","959.74","979.35"
"03/02/2021 14:00:00 - 03/02/2021 15:00:00","BZN|FI","1107.80","1025.21","1035.44","1146.00"
"03/02/2021 15:00:00 - 03/02/2021 16:00:00","BZN|FI","1171.68","1096.04","1095.30","1274.50"
"03/02/2021 16:00:00 - 03/02/2021 17:00:00","BZN|FI","1201.08","1130.97","1146.35","1298.80"
"03/02/2021 17:00:00 - 03/02/2021 18:00:00","BZN|FI","1202.25","1148.10","1163.23","1295.90"
"03/02/2021 18:00:00 - 03/02/2021 19:00:00","BZN|FI","1195.07","1151.58","1158.75","1234.20"
"03/02/2021 19:00:00 - 03/02/2021 20:00:00","BZN|FI","1185.56","1147.67","1145.33","1160.40"
"03/02/2021 20:00:00 - 03/02/2021 21:00:00","BZN|FI","1175.85","1150.35","1137.48","1108.20"
"03/02/2021 21:00:00 - 03/02/2021 22:00:00","BZN|FI","1151.42","1149.60","1123.39","1064.10"
"03/02/2021 22:00:00 - 03/02/2021 23:00:00","BZN|FI","1135.95","1142.19","1110.13","1005.80"
"03/02/2021 23:00:00 - 04/02/2021 00:00:00","BZN|FI","1116.61","1120.66","1065.62","979.06"
"04/02/2021 00:00:00 - 04/02/2021 01:00:00","BZN|FI","1072.37","1075.26","1046.18","913.89"
"04/02/2021 01:00:00 - 04/02/2021 02:00:00","BZN|FI","1061.67","1049.25","1021.93","891.68"
"04/02/2021 02:00:00 - 04/02/2021 03:00:00","BZN|FI","1068.52","1039.02","1005.14","933.55"
"04/02/2021 03:00:00 - 04/02/2021 04:00:00","BZN|FI","1087.08","1041.26","1010.69","975.27"
"04/02/2021 04:00:00 - 04/02/2021 05:00:00","BZN|FI","1104.55","1051.12","1041.30","942.41"
"04/02/2021 05:00:00 - 04/02/2021 06:00:00","BZN|FI","1108.28","1049.81","1041.96","880.37"
"04/02/2021 06:00:00 - 04/02/2021 07:00:00","BZN|FI","1111.66","1049.52","1045.66","972.01"
"04/02/2021 07:00:00 - 04/02/2021 08:00:00","BZN|FI","1099.94","1045.77","1027.72","993.84"
"04/02/2021 08:00:00 - 04/02/2021 09:00:00","BZN|FI","1092.01","1030.09","987.04","899.17"
"04/02/2021 09:00:00 - 04/02/2021 10:00:00","BZN|FI","1065.22","997.78","907.90","915.80"
"04/02/2021 10:00:00 - 04/02/2021 11:00:00","BZN|FI","1029.44","958.06","905.63","910.19"
"04/02/2021 11:00:00 - 04/02/2021 12:00:00","BZN|FI","1005.07","928.33","898.42","898.36"
"04/02/2021 12:00:00 - 04/02/2021 13:00:00","BZN|FI","1007.31","911.59","893.72","882.33"
"04/02/2021 13:00:00 - 04/02/2021 14:00:00","BZN|FI","1047.78","923.81","922.64","907.67"
"04/02/2021 14:00:00 - 04/02/2021 15:00:00","BZN|FI","1106.61","971.67","1036.19","1013.50"
"04/02/2021 15:00:00 - 04/02/2021 16:00:00","BZN|FI","1123.67","1036.09","1223.41","1200.10"
"04/02/2021 16:00:00 - 04/02/2021 17:00:00","BZN|FI","1091.28","1060.41","1486.58","1458.70"
"04/02/2021 17:00:00 - 04/02/2021 18:00:00","BZN|FI","1054.02","1030.85","1546.51","1514.50"
"04/02/2021 18:00:00 - 04/02/2021 19:00:00","BZN|FI","1025.75","995.48","1605.62","1574.30"
"04/02/2021 19:00:00 - 04/02/2021 20:00:00","BZN|FI","995.00","957.85","1629.03","1594.60"
"04/02/2021 20:00:00 - 04/02/2021 21:00:00","BZN|FI","952.48","920.41","1616.49","1583.90"
"04/02/2021 21:00:00 - 04/02/2021 22:00:00","BZN|FI","901.09","890.29","1590.96","1554.10"
"04/02/2021 22:00:00 - 04/02/2021 23:00:00","BZN|FI","864.34","870.45","1491.72","1641.50"
"04/02/2021 23:00:00 - 05/02/2021 00:00:00","BZN|FI","829.40","846.85","1623.71","1610.00"
"05/02/2021 00:00:00 - 05/02/2021 01:00:00","BZN|FI","884.67","1627.13","1625.50","1605.00"
"05/02/2021 01:00:00 - 05/02/2021 02:00:00","BZN|FI","851.27","1552.02","1550.25","1546.90"
"05/02/2021 02:00:00 - 05/02/2021 03:00:00","BZN|FI","825.45","1534.36","1530.71","1526.50"
"05/02/2021 03:00:00 - 05/02/2021 04:00:00","BZN|FI","804.15","1370.05","1365.50","1369.60"
"05/02/2021 04:00:00 - 05/02/2021 05:00:00","BZN|FI","792.26","1176.16","1172.27","1192.90"
"05/02/2021 05:00:00 - 05/02/2021 06:00:00","BZN|FI","796.43","1183.70","1180.19","1200.20"
"05/02/2021 06:00:00 - 05/02/2021 07:00:00","BZN|FI","802.42","1143.98","1248.66","1272.70"
"05/02/2021 07:00:00 - 05/02/2021 08:00:00","BZN|FI","801.39","1098.90","1316.26","1336.00"
"05/02/2021 08:00:00 - 05/02/2021 09:00:00","BZN|FI","786.36","1050.92","1364.98","1380.30"
"05/02/2021 09:00:00 - 05/02/2021 10:00:00","BZN|FI","766.52","984.13","1315.45","1308.50"
"05/02/2021 10:00:00 - 05/02/2021 11:00:00","BZN|FI","761.61","888.93","1195.71","1182.80"
"05/02/2021 11:00:00 - 05/02/2021 12:00:00","BZN|FI","752.55","802.77","1026.79","1005.80"
"05/02/2021 12:00:00 - 05/02/2021 13:00:00","BZN|FI","741.87","717.25","896.70","878.18"
"05/02/2021 13:00:00 - 05/02/2021 14:00:00","BZN|FI","759.17","683.79","924.54","904.61"
"05/02/2021 14:00:00 - 05/02/2021 15:00:00","BZN|FI","811.13","749.88","1178.50","1147.50"
"05/02/2021 15:00:00 - 05/02/2021 16:00:00","BZN|FI","880.79","822.30","1564.26","1519.40"
"05/02/2021 16:00:00 - 05/02/2021 17:00:00","BZN|FI","925.40","893.35","1812.57","1765.60"
"05/02/2021 17:00:00 - 05/02/2021 18:00:00","BZN|FI","954.71","943.87","1853.65","1824.60"
"05/02/2021 18:00:00 - 05/02/2021 19:00:00","BZN|FI","982.67","978.08","1832.20","1802.00"
"05/02/2021 19:00:00 - 05/02/2021 20:00:00","BZN|FI","978.86","975.49","1830.01","1795.50"
"05/02/2021 20:00:00 - 05/02/2021 21:00:00","BZN|FI","944.77","939.64","1721.79","1698.20"
"05/02/2021 21:00:00 - 05/02/2021 22:00:00","BZN|FI","917.10","910.04","1590.45","1422.70"
"05/02/2021 22:00:00 - 05/02/2021 23:00:00","BZN|FI","902.61","898.07","1468.09","1453.50"
"05/02/2021 23:00:00 - 06/02/2021 00:00:00","BZN|FI","916.46","896.35","1516.00","1502.60"
"06/02/2021 00:00:00 - 06/02/2021 01:00:00","BZN|FI","959.96","1604.08","1605.20","1591.20"
"06/02/2021 01:00:00 - 06/02/2021 02:00:00","BZN|FI","953.39","1610.80","1612.17","1602.70"
"06/02/2021 02:00:00 - 06/02/2021 03:00:00","BZN|FI","933.83","1534.71","1534.52","1538.20"
"06/02/2021 03:00:00 - 06/02/2021 04:00:00","BZN|FI","912.06","1485.18","1483.50","1488.10"
"06/02/2021 04:00:00 - 06/02/2021 05:00:00","BZN|FI","877.68","1426.73","1424.74","1426.90"
"06/02/2021 05:00:00 - 06/02/2021 06:00:00","BZN|FI","834.39","1273.82","1271.45","1274.50"
"06/02/2021 06:00:00 - 06/02/2021 07:00:00","BZN|FI","784.91","1158.36","1153.28","1153.50"
"06/02/2021 07:00:00 - 06/02/2021 08:00:00","BZN|FI","722.44","1049.53","1062.29","1056.90"
"06/02/2021 08:00:00 - 06/02/2021 09:00:00","BZN|FI","643.57","934.61","978.55","974.74"
"06/02/2021 09:00:00 - 06/02/2021 10:00:00","BZN|FI","567.42","810.29","849.34","855.19"
"06/02/2021 10:00:00 - 06/02/2021 11:00:00","BZN|FI","535.21","722.20","687.22","700.39"
"06/02/2021 11:00:00 - 06/02/2021 12:00:00","BZN|FI","535.33","672.29","524.78","535.09"
"06/02/2021 12:00:00 - 06/02/2021 13:00:00","BZN|FI","560.86","629.32","473.66","470.33"
"06/02/2021 13:00:00 - 06/02/2021 14:00:00","BZN|FI","621.06","611.35","493.65","491.12"
"06/02/2021 14:00:00 - 06/02/2021 15:00:00","BZN|FI","705.67","687.16","693.43","689.70"
"06/02/2021 15:00:00 - 06/02/2021 16:00:00","BZN|FI","785.51","777.20","1070.07","1039.50"
"06/02/2021 16:00:00 - 06/02/2021 17:00:00","BZN|FI","847.45","859.08","1302.30","1261.70"
"06/02/2021 17:00:00 - 06/02/2021 18:00:00","BZN|FI","892.50","911.37","1295.22","1265.10"
"06/02/2021 18:00:00 - 06/02/2021 19:00:00","BZN|FI","929.01","941.70","1257.33","1237.50"
"06/02/2021 19:00:00 - 06/02/2021 20:00:00","BZN|FI","956.65","957.33","1206.62","1205.10"
"06/02/2021 20:00:00 - 06/02/2021 21:00:00","BZN|FI","977.11","962.88","1204.89","1212.50"
"06/02/2021 21:00:00 - 06/02/2021 22:00:00","BZN|FI","996.18","965.37","1200.57","1202.60"
"06/02/2021 22:00:00 - 06/02/2021 23:00:00","BZN|FI","1014.62","970.80","1176.39","1313.90"
"06/02/2021 23:00:00 - 07/02/2021 00:00:00","BZN|FI","1036.39","974.71","1374.14","1380.60"
"07/02/2021 00:00:00 - 07/02/2021 01:00:00","BZN|FI","920.25","1424.06","1423.69","1426.70"
"07/02/2021 01:00:00 - 07/02/2021 02:00:00","BZN|FI","932.18","1421.05","1421.05","1430.90"
"07/02/2021 02:00:00 - 07/02/2021 03:00:00","BZN|FI","939.07","1484.85","1485.17","1472.50"
"07/02/2021 03:00:00 - 07/02/2021 04:00:00","BZN|FI","943.80","1510.83","1512.31","1487.80"
"07/02/2021 04:00:00 - 07/02/2021 05:00:00","BZN|FI","942.91","1523.21","1527.19","1501.90"
"07/02/2021 05:00:00 - 07/02/2021 06:00:00","BZN|FI","936.32","1478.28","1484.35","1448.50"
"07/02/2021 06:00:00 - 07/02/2021 07:00:00","BZN|FI","924.72","1402.34","1390.05","1349.10"
"07/02/2021 07:00:00 - 07/02/2021 08:00:00","BZN|FI","905.08","1320.52","1308.02","1294.00"
"07/02/2021 08:00:00 - 07/02/2021 09:00:00","BZN|FI","863.06","1216.76","1262.24","1259.90"
"07/02/2021 09:00:00 - 07/02/2021 10:00:00","BZN|FI","808.55","1108.94","1197.80","1194.60"
"07/02/2021 10:00:00 - 07/02/2021 11:00:00","BZN|FI","773.03","1020.44","1110.77","1104.70"
"07/02/2021 11:00:00 - 07/02/2021 12:00:00","BZN|FI","753.29","955.70","1052.07","1032.80"
"07/02/2021 12:00:00 - 07/02/2021 13:00:00","BZN|FI","737.37","875.23","990.75","974.75"
"07/02/2021 13:00:00 - 07/02/2021 14:00:00","BZN|FI","727.09","798.64","958.80","937.81"
"07/02/2021 14:00:00 - 07/02/2021 15:00:00","BZN|FI","736.58","804.76","958.20","938.39"
"07/02/2021 15:00:00 - 07/02/2021 16:00:00","BZN|FI","746.90","809.95","1051.67","1035.00"
"07/02/2021 16:00:00 - 07/02/2021 17:00:00","BZN|FI","736.94","797.23","1188.26","1163.90"
"07/02/2021 17:00:00 - 07/02/2021 18:00:00","BZN|FI","713.90","765.77","1203.64","1186.00"
"07/02/2021 18:00:00 - 07/02/2021 19:00:00","BZN|FI","682.40","725.79","1260.96","1226.50"
"07/02/2021 19:00:00 - 07/02/2021 20:00:00","BZN|FI","645.33","684.83","1175.49","1147.50"
"07/02/2021 20:00:00 - 07/02/2021 21:00:00","BZN|FI","608.37","647.61","1178.07","1164.60"
"07/02/2021 21:00:00 - 07/02/2021 22:00:00","BZN|FI","563.73","599.94","1123.32","1124.00"
"07/02/2021 22:00:00 - 07/02/2021 23:00:00","BZN|FI","529.62","560.02","1026.35","1094.40"
"07/02/2021 23:00:00 - 08/02/2021 00:00:00","BZN|FI","508.49","531.66","1004.56","1006.40"
"08/02/2021 00:00:00 - 08/02/2021 01:00:00","BZN|FI","596.40","917.71","917.22","919.05"
"08/02/2021 01:00:00 - 08/02/2021 02:00:00","BZN|FI","572.15","835.80","835.15","826.30"
"08/02/2021 02:00:00 - 08/02/2021 03:00:00","BZN|FI","555.30","796.73","796.07","776.43"
"08/02/2021 03:00:00 - 08/02/2021 04:00:00","BZN|FI","540.52","780.48","780.31","764.02"
"08/02/2021 04:00:00 - 08/02/2021 05:00:00","BZN|FI","518.21","764.25","764.00","751.90"
"08/02/2021 05:00:00 - 08/02/2021 06:00:00","BZN|FI","492.49","757.43","757.34","746.94"
"08/02/2021 06:00:00 - 08/02/2021 07:00:00","BZN|FI","475.25","720.06","776.25","767.65"
"08/02/2021 07:00:00 - 08/02/2021 08:00:00","BZN|FI","449.97","668.70","734.34","729.71"
"08/02/2021 08:00:00 - 08/02/2021 09:00:00","BZN|FI","402.80","591.23","671.73","665.49"
"08/02/2021 09:00:00 - 08/02/2021 10:00:00","BZN|FI","340.54","502.72","562.15","557.31"
"08/02/2021 10:00:00 - 08/02/2021 11:00:00","BZN|FI","305.00","437.39","445.91","445.37"
